356,Victor Oladipo\oladivi01,SG,28,HOU,19,19,33.1,7.7,19.3,.399,2.4,7.6,.310,5.3,11.6,.457,.460,3.4,4.3,.780,0.4,4.3,4.7,4.9,1.2,0.5,2.6,2.2,21.1
357,Kelly Olynyk\olynyke01,C,29,MIA,41,36,27.2,3.9,8.8,.443,1.9,5.7,.328,2.0,3.1,.654,.549,0.8,1.0,.775,1.0,5.1,6.0,2.2,1.0,0.6,1.3,2.9,10.4
358,Miye Oni\onimi01,SG,23,UTA,28,0,7.9,0.6,1.5,.381,0.5,1.3,.400,0.1,0.3,.286,.548,0.2,0.2,.833,0.5,1.2,1.7,0.2,0.1,0.1,0.3,1.1,1.8
359,Cedi Osman\osmande01,SF,25,CLE,40,15,25.3,3.7,10.1,.361,1.9,5.9,.319,1.8,4.2,.420,.454,1.2,1.5,.787,0.7,2.8,3.5,2.7,0.9,0.2,1.1,1.9,10.4
360,Daniel Oturu\oturuda01,C,21,LAC,12,0,4.7,0.8,1.4,.588,0.0,0.1,.000,0.8,1.3,.625,.588,0.2,0.2,1.000,0.4,0.9,1.3,0.4,0.0,0.3,0.3,0.6,1.8
361,Kelly Oubre Jr.\oubreke01,SF,25,GSW,40,40,30.5,5.7,12.9,.437,1.6,5.2,.303,4.1,7.7,.528,.498,2.1,2.9,.709,1.3,4.5,5.8,1.3,1.1,0.8,1.3,2.2,15.0
362,Jabari Parker\parkeja01,PF,25,SAC,3,0,9.0,1.3,2.3,.571,0.0,0.3,.000,1.3,2.0,.667,.571,0.0,0.0,,0.3,1.7,2.0,0.3,0.0,0.3,1.0,1.3,2.7
363,Eric Paschall\pascher01,PF,24,GSW,37,2,17.4,3.7,7.6,.493,0.4,1.3,.306,3.3,6.2,.532,.520,1.6,2.3,.718,0.7,2.4,3.2,1.3,0.3,0.2,1.1,1.7,9.5
364,Anžejs Pasečņiks\pasecan01,C,25,WAS,1,0,6.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0
365,Patrick Patterson\pattepa01,PF,31,LAC,13,1,12.8,1.7,3.8,.449,1.0,2.8,.361,0.7,1.0,.692,.582,0.3,0.5,.667,0.3,1.6,1.9,0.5,0.4,0.2,0.5,1.2,4.7
366,Justin Patton\pattoju01,C,23,HOU,11,6,21.4,2.5,5.9,.415,0.8,2.8,.290,1.6,3.1,.529,.485,0.3,0.4,.750,1.2,2.9,4.1,1.2,1.1,1.3,0.4,3.0,6.0
367,Chris Paul\paulch01,PG,35,PHO,39,39,31.8,6.1,12.5,.488,1.5,3.8,.388,4.6,8.7,.531,.546,2.4,2.5,.949,0.4,4.2,4.6,8.7,1.3,0.3,2.4,2.5,16.0
368,Cameron Payne\payneca01,PG,26,PHO,29,0,16.9,2.7,5.4,.500,1.1,2.4,.457,1.6,3.0,.535,.603,0.7,0.8,.909,0.1,2.0,2.1,3.7,0.6,0.2,1.1,1.7,7.2
369,Elfrid Payton\paytoel01,PG,26,NYK,34,34,28.1,5.2,12.0,.437,0.5,1.9,.250,4.8,10.1,.472,.457,1.6,2.2,.737,1.3,2.5,3.8,3.7,0.7,0.2,1.8,1.9,12.6
370,Norvel Pelle\pelleno01,C,27,TOT,4,0,8.0,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.8,1.0,.750,1.0,1.0,2.0,0.3,0.0,0.8,0.8,2.5,2.3
370,Norvel Pelle\pelleno01,C,27,BRK,3,0,9.3,1.0,2.3,.429,0.0,0.0,,1.0,2.3,.429,.429,0.0,0.0,,1.0,1.3,2.3,0.0,0.0,1.0,1.0,3.0,2.0
370,Norvel Pelle\pelleno01,C,27,SAC,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,3.0,4.0,.750,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
371,Reggie Perry\perryre01,PF,20,BRK,14,0,10.5,1.5,3.6,.412,0.1,0.9,.167,1.4,2.8,.487,.431,0.4,0.6,.667,1.2,2.4,3.6,0.9,0.1,0.4,0.8,1.9,3.6
372,Theo Pinson\pinsoth01,SG,25,NYK,13,0,2.2,0.1,0.6,.125,0.0,0.5,.000,0.1,0.1,1.000,.125,0.0,0.0,,0.0,0.2,0.2,0.1,0.0,0.0,0.1,0.2,0.2
373,Mason Plumlee\plumlma01,C,30,DET,39,39,27.6,4.2,6.9,.606,0.0,0.2,.000,4.2,6.7,.620,.606,1.9,2.9,.652,2.8,6.7,9.5,3.6,0.8,0.9,2.0,3.5,10.2
374,Jakob Poeltl\poeltja01,C,25,SAS,38,20,24.2,3.3,5.3,.614,0.0,0.0,,3.3,5.3,.614,.614,0.6,1.6,.373,3.1,4.6,7.7,1.8,0.6,1.5,1.2,2.2,7.1
375,Vincent Poirier\poirivi01,C,27,PHI,9,0,4.0,0.3,1.3,.250,0.0,0.1,.000,0.3,1.2,.273,.250,0.2,0.4,.500,0.7,0.6,1.2,0.2,0.0,0.2,0.3,0.7,0.9
376,Aleksej Pokusevski\pokusal01,PF,19,OKC,22,5,20.5,1.8,6.7,.270,0.8,3.7,.210,1.0,3.0,.343,.328,0.4,0.4,1.000,0.7,3.8,4.5,1.5,0.4,1.0,1.4,1.0,4.8
377,Jordan Poole\poolejo01,SG,21,GSW,21,1,13.8,3.3,6.6,.504,1.6,3.9,.402,1.8,2.7,.649,.622,1.4,1.6,.909,0.1,1.2,1.4,1.2,0.3,0.1,0.5,1.1,9.7
378,Jontay Porter\portejo01,PF,21,MEM,1,0,3.0,0.0,2.0,.000,0.0,1.0,.000,0.0,1.0,.000,.000,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
379,Kevin Porter Jr.\porteke02,SG,20,HOU,6,4,30.7,6.5,15.3,.424,1.5,6.7,.225,5.0,8.7,.577,.473,2.2,3.3,.650,0.2,2.8,3.0,6.7,1.5,0.8,3.2,2.0,16.7
380,Michael Porter Jr.\portemi01,SF,22,DEN,31,24,29.1,5.9,11.3,.524,2.3,5.6,.416,3.6,5.7,.629,.627,1.6,2.2,.761,1.4,5.9,7.3,0.9,0.8,1.0,1.1,2.2,15.8
381,Otto Porter\porteot01,SF,27,CHI,22,6,22.1,3.8,8.6,.442,1.7,4.1,.407,2.1,4.5,.475,.539,1.4,1.7,.838,1.1,4.5,5.6,2.0,0.5,0.2,1.0,1.4,10.7
382,Bobby Portis\portibo01,C,25,MIL,40,2,21.1,4.5,8.5,.534,1.1,2.3,.478,3.5,6.2,.554,.597,0.6,0.9,.714,1.8,5.1,6.9,1.0,0.8,0.4,0.8,1.9,10.8
383,Kristaps Porziņģis\porzikr01,C,25,DAL,25,25,30.6,7.6,15.7,.481,2.2,6.1,.366,5.3,9.6,.554,.552,2.6,3.2,.835,1.8,6.8,8.6,1.2,0.4,1.6,1.3,2.9,20.0
384,Dwight Powell\poweldw01,C,29,DAL,27,8,14.5,1.2,2.7,.446,0.0,0.4,.100,1.2,2.4,.500,.453,1.7,2.3,.754,1.0,2.3,3.3,0.8,0.5,0.3,0.6,2.3,4.2
385,Norman Powell\powelno01,SG,27,TOR,39,28,30.4,6.6,13.3,.498,2.9,6.4,.448,3.8,6.9,.544,.606,3.4,3.9,.870,0.5,2.6,3.1,1.8,1.2,0.2,1.8,2.3,19.6
386,Taurean Prince\princta02,PF,26,TOT,29,10,21.4,2.7,7.2,.380,1.3,3.5,.386,1.4,3.7,.374,.474,1.6,1.8,.849,0.5,3.1,3.6,1.7,0.7,0.7,1.1,1.8,8.3
386,Taurean Prince\princta02,PF,26,BRK,12,4,18.2,2.5,6.2,.405,1.1,3.1,.351,1.4,3.1,.459,.493,2.0,2.3,.889,0.2,2.7,2.8,0.6,0.7,0.7,0.9,1.8,8.1
386,Taurean Prince\princta02,PF,26,CLE,17,6,23.6,2.9,7.9,.366,1.5,3.8,.406,1.4,4.1,.329,.463,1.2,1.5,.808,0.8,3.4,4.1,2.5,0.6,0.6,1.2,1.9,8.5
387,Payton Pritchard\pritcpa01,SG,23,BOS,35,1,20.5,2.7,6.0,.455,1.3,3.3,.412,1.4,2.7,.505,.567,0.5,0.6,.900,0.5,1.6,2.1,2.2,0.6,0.1,1.0,1.9,7.3
388,Immanuel Quickley\quickim01,PG,21,NYK,37,2,19.9,4.0,10.1,.395,1.9,5.1,.372,2.1,5.0,.418,.489,2.9,3.3,.901,0.5,1.8,2.3,2.4,0.5,0.2,1.0,2.1,12.8
389,Jahmi'us Ramsey\ramseja01,SG,19,SAC,5,0,3.4,0.6,1.0,.600,0.2,0.6,.333,0.4,0.4,1.000,.700,0.0,0.0,,0.0,0.8,0.8,0.2,0.0,0.2,0.2,0.0,1.4
390,Chasson Randle\randlch01,PG,27,ORL,13,2,22.8,2.0,4.8,.419,1.2,3.2,.357,0.8,1.5,.550,.540,0.8,1.1,.786,0.2,2.1,2.2,2.9,0.4,0.1,1.2,1.9,6.0
391,Julius Randle\randlju01,PF,26,NYK,42,42,36.8,8.2,17.3,.475,1.9,4.5,.408,6.4,12.8,.499,.529,4.6,5.8,.791,1.5,9.6,11.1,6.0,0.8,0.2,3.3,3.0,22.9
392,Cam Reddish\reddica01,SF,21,ATL,26,21,28.8,3.7,10.1,.365,1.3,4.8,.262,2.4,5.3,.460,.428,2.6,3.2,.817,0.8,3.2,4.0,1.3,1.3,0.3,1.3,2.6,11.2
393,J.J. Redick\redicjj01,SG,36,NOP,31,0,18.6,2.8,6.9,.407,1.6,4.5,.364,1.2,2.4,.486,.526,1.5,1.5,.957,0.1,1.6,1.7,1.3,0.3,0.1,0.8,1.2,8.7
394,Paul Reed\reedpa01,PF,21,PHI,6,0,10.3,1.7,3.8,.435,0.0,0.5,.000,1.7,3.3,.500,.435,0.0,0.0,,1.2,0.8,2.0,0.5,0.2,0.8,0.8,0.7,3.3
395,Naz Reid\reidna01,C,21,MIN,40,13,19.9,4.5,8.6,.520,0.8,2.5,.330,3.7,6.1,.598,.568,1.7,2.4,.723,1.2,3.5,4.6,1.2,0.6,1.2,1.0,2.9,11.5
396,Nick Richards\richani01,PF,23,CHO,10,0,3.3,0.3,0.6,.500,0.0,0.0,,0.3,0.6,.500,.500,0.7,1.1,.636,0.2,0.6,0.8,0.0,0.0,0.0,0.1,0.4,1.3
397,Josh Richardson\richajo01,SG,27,DAL,31,31,32.1,4.6,10.6,.439,1.6,5.0,.314,3.1,5.5,.552,.514,2.2,2.3,.931,0.9,2.4,3.3,2.6,1.0,0.4,1.5,2.6,13.0
398,Austin Rivers\riverau01,SG,28,NYK,21,2,21.0,2.8,6.4,.430,1.3,3.7,.364,1.4,2.8,.517,.533,0.5,0.7,.714,0.2,2.0,2.2,2.0,0.6,0.0,1.0,1.5,7.3
399,Andre Roberson\roberan03,SG,29,BRK,5,0,12.6,0.4,2.8,.143,0.2,1.6,.125,0.2,1.2,.167,.179,0.2,0.4,.500,1.4,1.6,3.0,0.8,0.6,0.2,0.4,0.8,1.2
400,Duncan Robinson\robindu01,SF,26,MIA,42,42,32.8,4.2,10.0,.419,3.3,8.5,.385,0.9,1.4,.617,.584,1.0,1.3,.830,0.1,3.8,3.9,1.6,0.6,0.2,1.2,2.4,12.7
401,Glenn Robinson III\robingl02,SF,27,SAC,23,2,16.0,1.8,4.3,.424,0.7,1.9,.364,1.1,2.4,.473,.505,0.9,1.0,.913,0.5,1.5,2.0,0.9,0.2,0.1,0.5,1.0,5.3
402,Jerome Robinson\robinje01,SG,23,WAS,13,3,17.0,1.7,5.2,.328,0.7,2.4,.290,1.0,2.8,.361,.396,1.2,1.3,.882,0.2,2.4,2.5,1.4,0.5,0.2,0.8,1.6,5.2
403,Mitchell Robinson\robinmi01,C,22,NYK,27,27,28.8,3.8,5.8,.660,0.0,0.0,,3.8,5.8,.660,.660,0.8,1.7,.478,3.6,4.8,8.4,0.5,1.2,1.5,0.8,2.9,8.4
404,Isaiah Roby\robyis01,PF,22,OKC,35,15,22.1,3.4,6.3,.534,0.6,1.7,.345,2.8,4.7,.601,.579,1.4,1.9,.735,1.5,3.9,5.5,1.7,0.8,0.6,1.6,2.7,8.7
405,Rajon Rondo\rondora01,PG,34,ATL,25,2,15.1,1.7,4.0,.416,0.7,1.8,.386,1.0,2.3,.439,.500,0.0,0.1,.500,0.2,1.8,2.0,3.6,0.8,0.1,1.6,0.8,4.1
406,Derrick Rose\rosede01,PG,32,TOT,25,3,23.5,5.0,11.7,.430,0.9,2.4,.377,4.1,9.3,.444,.469,2.5,3.0,.851,0.3,1.9,2.2,4.5,1.2,0.4,1.9,1.2,13.5
406,Derrick Rose\rosede01,PG,32,DET,15,0,22.8,5.3,12.3,.429,0.9,2.6,.333,4.4,9.7,.455,.465,2.8,3.3,.840,0.4,1.5,1.9,4.2,1.2,0.3,1.9,1.1,14.2
406,Derrick Rose\rosede01,PG,32,NYK,10,3,24.6,4.7,10.9,.431,1.0,2.2,.455,3.7,8.7,.425,.477,2.1,2.4,.875,0.1,2.5,2.6,4.9,1.1,0.6,1.9,1.2,12.5
407,Terrence Ross\rosste01,SG,29,ORL,36,2,29.6,5.7,13.8,.414,2.3,6.3,.360,3.4,7.5,.459,.496,2.3,2.6,.894,0.3,3.2,3.5,2.3,1.1,0.5,1.7,1.9,16.0
408,Terry Rozier\roziete01,SG,26,CHO,38,38,33.1,7.3,15.2,.481,3.3,7.9,.425,4.0,7.3,.541,.591,2.5,2.9,.839,0.5,3.3,3.8,3.2,1.4,0.3,1.9,1.9,20.4
409,Ricky Rubio\rubiori01,PG,30,MIN,40,25,26.1,2.9,7.1,.408,0.8,2.6,.324,2.1,4.5,.456,.466,2.2,2.6,.835,0.4,2.7,3.1,6.7,1.3,0.0,2.0,2.2,8.7
410,D'Angelo Russell\russeda01,PG,24,MIN,20,19,29.2,7.0,16.3,.426,3.0,7.4,.399,4.0,8.9,.449,.517,2.4,3.2,.750,0.5,2.2,2.6,5.1,1.1,0.5,2.7,2.0,19.3
411,Domantas Sabonis\sabondo01,PF,24,IND,40,40,36.3,7.7,14.6,.528,0.9,2.6,.327,6.9,12.0,.572,.557,4.0,5.7,.708,2.6,8.7,11.3,6.4,1.1,0.6,3.4,3.5,20.3
412,Luka Šamanić\samanlu01,PF,21,SAS,13,1,9.6,1.3,3.1,.425,0.6,1.8,.333,0.7,1.2,.563,.525,0.5,1.0,.538,0.5,1.9,2.5,0.2,0.2,0.2,0.6,0.9,3.8
413,JaKarr Sampson\sampsja02,PF,27,IND,15,0,6.5,1.0,2.1,.469,0.1,0.3,.200,0.9,1.8,.519,.484,0.5,0.7,.800,0.5,1.4,1.9,0.1,0.1,0.2,0.4,0.7,2.6
414,Dario Šarić\saricda01,C,26,PHO,22,0,19.2,4.0,8.2,.483,1.3,3.4,.373,2.7,4.8,.562,.561,1.7,2.0,.884,0.9,3.5,4.4,1.3,0.6,0.1,1.5,2.3,10.9
415,Tomáš Satoranský\satorto01,SG,29,CHI,29,4,22.0,2.6,5.1,.514,0.8,1.9,.429,1.8,3.2,.565,.595,1.3,1.4,.902,0.4,2.1,2.6,4.7,0.6,0.2,1.7,1.3,7.3
416,Dennis Schröder\schrode01,SG,27,LAL,37,37,31.3,5.2,11.9,.437,1.0,3.2,.316,4.2,8.7,.481,.479,3.4,4.1,.829,0.5,2.9,3.4,4.7,1.0,0.2,2.5,2.6,14.8
417,Mike Scott\scottmi01,PF,32,PHI,22,4,16.9,1.5,3.8,.386,1.0,2.9,.349,0.5,0.9,.500,.518,0.2,0.3,.571,0.2,2.4,2.6,0.4,0.5,0.1,0.5,1.0,4.1
418,Collin Sexton\sextoco01,SG,22,CLE,36,36,36.0,8.8,18.3,.477,1.7,4.4,.382,7.1,14.0,.507,.523,4.7,5.8,.810,0.7,2.0,2.7,4.2,1.1,0.1,2.8,2.8,23.9
419,Landry Shamet\shamela01,SG,23,BRK,38,1,20.3,2.6,6.6,.394,1.8,4.9,.374,0.7,1.6,.452,.534,0.9,1.1,.837,0.2,1.6,1.8,1.1,0.5,0.1,0.7,1.3,7.9
420,Iman Shumpert\shumpim01,SG,30,BRK,2,0,5.5,0.5,2.0,.250,0.0,1.5,.000,0.5,0.5,1.000,.250,0.0,0.0,,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,1.0
421,Pascal Siakam\siakapa01,PF,26,TOR,32,32,35.6,7.3,16.3,.447,1.3,4.2,.296,6.1,12.1,.500,.486,4.2,5.1,.817,1.8,5.5,7.3,4.8,1.1,0.7,2.1,3.1,20.1
422,Chris Silva\silvach01,PF,24,MIA,11,0,7.5,0.8,1.2,.692,0.1,0.1,1.000,0.7,1.1,.667,.731,1.0,1.4,.733,0.6,1.6,2.3,0.5,0.1,0.5,0.8,1.8,2.7
423,Ben Simmons\simmobe01,PG,24,PHI,34,34,34.0,6.2,10.9,.571,0.1,0.2,.375,6.1,10.7,.576,.575,3.4,5.1,.659,1.8,6.2,8.0,7.8,1.5,0.7,3.4,3.1,15.9
424,Anfernee Simons\simonan01,SG,21,POR,35,0,16.7,2.7,6.9,.398,2.0,4.8,.408,0.8,2.1,.375,.541,0.7,0.8,.821,0.2,2.1,2.4,1.4,0.2,0.1,0.8,1.7,8.1
425,Deividas Sirvydis\sirvyde01,SG,20,DET,7,0,1.7,0.0,0.6,.000,0.0,0.6,.000,0.0,0.0,,.000,0.1,0.3,.500,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0.1
426,Alen Smailagić\smailal01,PF,20,GSW,2,0,2.5,0.5,1.0,.500,0.0,0.0,,0.5,1.0,.500,.500,0.0,1.0,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,Marcus Smart\smartma01,PG,26,BOS,22,19,30.8,4.1,10.2,.400,1.7,5.2,.330,2.4,5.0,.473,.484,2.8,3.6,.772,0.5,2.2,2.7,5.3,1.6,0.5,1.6,2.4,12.7
428,Dennis Smith Jr.\smithde03,PG,23,TOT,17,7,18.6,2.7,7.0,.387,1.0,2.9,.340,1.7,4.1,.420,.458,0.6,0.8,.786,0.6,1.9,2.5,3.3,1.1,0.6,1.1,1.6,7.1
428,Dennis Smith Jr.\smithde03,PG,23,NYK,3,0,9.3,0.7,3.3,.200,0.0,1.3,.000,0.7,2.0,.333,.200,1.7,2.0,.833,0.0,0.7,0.7,1.0,1.0,0.0,0.3,1.3,3.0
428,Dennis Smith Jr.\smithde03,PG,23,DET,14,7,20.6,3.1,7.8,.404,1.2,3.3,.370,1.9,4.5,.429,.482,0.4,0.6,.750,0.8,2.1,2.9,3.8,1.1,0.8,1.3,1.6,7.9
429,Ish Smith\smithis01,PG,32,WAS,19,1,20.6,2.3,6.1,.379,0.3,1.1,.250,2.1,5.1,.406,.401,0.3,0.8,.400,0.5,2.9,3.5,4.7,0.8,0.2,1.0,0.9,5.2
430,Jalen Smith\smithja04,PF,20,PHO,13,0,4.9,0.6,1.5,.400,0.2,0.6,.250,0.5,0.9,.500,.450,0.1,0.2,.333,0.4,0.7,1.1,0.2,0.0,0.2,0.2,0.5,1.5
431,Tony Snell\snellto01,SG,29,ATL,28,11,19.3,1.9,3.8,.514,1.5,2.6,.568,0.4,1.1,.387,.714,0.1,0.1,1.000,0.4,1.9,2.3,1.4,0.1,0.3,0.5,1.4,5.4
432,Ray Spalding\spaldra01,C,23,HOU,2,0,9.5,1.0,2.0,.500,0.0,0.5,.000,1.0,1.5,.667,.500,0.0,1.0,.000,1.0,1.0,2.0,0.0,0.0,1.0,1.5,1.5,2.0
433,Cassius Stanley\stanlca01,SG,21,IND,10,0,2.7,0.3,1.1,.273,0.1,0.4,.250,0.2,0.7,.286,.318,0.4,0.5,.800,0.2,0.3,0.5,0.0,0.0,0.2,0.1,0.7,1.1
434,Lamar Stevens\stevela01,PF,23,CLE,27,0,13.7,1.6,3.9,.410,0.1,0.7,.105,1.5,3.2,.477,.419,1.1,1.6,.714,0.6,2.1,2.7,0.9,0.4,0.3,0.6,1.5,4.4
435,Isaiah Stewart\stewais01,C,19,DET,39,2,19.0,2.6,4.6,.564,0.1,0.3,.455,2.5,4.3,.571,.578,0.7,1.0,.675,2.4,3.5,5.9,0.8,0.6,1.0,0.9,2.5,6.0
436,Max Strus\strusma01,SF,24,MIA,21,0,14.0,2.4,5.1,.463,1.5,4.2,.364,0.9,1.0,.900,.611,0.5,0.7,.714,0.1,0.9,1.0,0.5,0.1,0.0,0.1,1.2,6.8
437,Edmond Sumner\sumneed01,SG,25,IND,27,4,11.7,1.9,3.6,.510,0.4,1.2,.344,1.4,2.4,.591,.566,1.0,1.2,.788,0.3,1.0,1.4,0.4,0.6,0.1,0.9,1.3,5.1
438,Jae'Sean Tate\tateja01,SF,25,HOU,40,28,27.9,4.1,7.9,.517,0.7,2.2,.303,3.4,5.7,.601,.560,1.3,1.7,.739,1.8,3.4,5.2,1.7,1.2,0.5,1.2,3.1,10.2
439,Jayson Tatum\tatumja01,SF,22,BOS,36,36,35.7,9.2,20.6,.445,2.7,7.1,.374,6.5,13.4,.483,.510,4.0,4.7,.852,0.7,6.2,6.9,4.3,1.4,0.4,2.5,2.0,25.0
440,Jeff Teague\teaguje01,PG,32,BOS,32,4,17.5,2.0,5.3,.373,0.7,1.6,.420,1.3,3.7,.353,.435,1.4,1.6,.865,0.3,1.4,1.7,2.0,0.8,0.2,1.1,1.2,6.0
441,Garrett Temple\templga01,SG,34,CHI,35,12,27.9,3.1,7.4,.425,1.3,3.8,.343,1.8,3.6,.512,.514,0.9,1.1,.816,0.6,2.6,3.1,2.0,0.9,0.5,1.0,2.3,8.5
442,Tyrell Terry\terryty01,PG,20,DAL,11,0,5.1,0.5,1.5,.313,0.0,0.6,.000,0.5,0.8,.556,.313,0.1,0.3,.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0
443,Daniel Theis\theisda01,C,28,BOS,39,34,24.1,3.7,6.6,.563,0.7,2.2,.341,2.9,4.4,.673,.619,1.1,1.6,.688,1.3,3.8,5.2,1.5,0.6,1.0,1.0,2.9,9.3
444,Brodric Thomas\thomabr01,SG,24,TOT,7,0,7.1,1.1,2.4,.471,0.4,1.4,.300,0.7,1.0,.714,.559,1.0,1.3,.778,0.1,0.6,0.7,1.0,0.3,0.1,0.6,1.1,3.7
444,Brodric Thomas\thomabr01,SG,24,HOU,4,0,6.0,0.5,1.8,.286,0.3,1.5,.167,0.3,0.3,1.000,.357,1.3,1.8,.714,0.3,0.8,1.0,1.0,0.3,0.3,1.0,1.3,2.5
444,Brodric Thomas\thomabr01,SG,24,CLE,3,0,8.7,2.0,3.3,.600,0.7,1.3,.500,1.3,2.0,.667,.700,0.7,0.7,1.000,0.0,0.3,0.3,1.0,0.3,0.0,0.0,1.0,5.3
445,Matt Thomas\thomama02,SG,26,TOR,25,0,7.5,0.9,2.3,.379,0.6,1.6,.385,0.3,0.8,.368,.509,0.2,0.3,.857,0.1,0.7,0.8,0.4,0.1,0.0,0.2,0.4,2.6
446,Tristan Thompson\thomptr01,PF,29,BOS,36,31,22.5,3.3,6.2,.534,0.0,0.1,.000,3.3,6.1,.541,.534,1.3,2.2,.600,3.1,5.3,8.4,1.0,0.4,0.4,1.0,2.1,7.9
447,Sindarius Thornwell\thornsi01,SG,26,NOP,14,1,5.2,0.5,1.5,.333,0.2,0.6,.333,0.3,0.9,.333,.405,0.0,0.1,.000,0.1,0.3,0.4,0.3,0.4,0.1,0.3,0.2,1.2
448,Matisse Thybulle\thybuma01,SG,23,PHI,38,4,18.4,1.4,3.4,.414,0.6,2.0,.307,0.8,1.4,.566,.504,0.2,0.4,.571,0.5,1.1,1.6,1.0,1.6,0.9,0.4,2.1,3.6
449,Killian Tillie\tilliki02,C,22,MEM,4,0,7.5,0.5,2.5,.200,0.5,1.3,.400,0.0,1.3,.000,.300,0.3,0.5,.500,0.8,0.5,1.3,0.3,0.3,0.8,0.3,1.3,1.8
450,Xavier Tillman Sr.\tillmxa01,PF,22,MEM,32,7,19.1,2.8,5.4,.523,0.3,1.1,.278,2.5,4.3,.588,.552,0.6,0.8,.741,1.3,2.9,4.3,1.5,0.9,0.6,0.8,2.3,6.6
451,Obi Toppin\toppiob01,PF,22,NYK,32,0,12.2,1.8,3.8,.479,0.4,1.4,.304,1.4,2.3,.587,.537,0.3,0.5,.733,0.5,1.9,2.4,0.5,0.3,0.3,0.6,1.0,4.4
452,Juan Toscano-Anderson\toscaju01,SG,27,GSW,28,13,18.9,1.9,3.6,.525,0.5,1.4,.375,1.4,2.2,.623,.599,0.5,0.6,.722,0.6,3.4,4.0,2.1,0.5,0.5,1.1,2.1,4.8
453,Karl-Anthony Towns\townska01,C,25,MIN,22,22,33.4,8.4,16.3,.513,2.0,5.3,.385,6.3,11.0,.574,.575,4.4,5.0,.865,2.6,7.6,10.2,4.2,0.8,1.6,3.5,3.6,23.1
454,Gary Trent Jr.\trentga02,SG,22,POR,39,23,31.2,5.3,12.9,.413,2.9,7.5,.392,2.4,5.4,.441,.527,1.4,1.8,.775,0.5,1.7,2.3,1.5,0.9,0.2,0.8,1.5,15.0
455,P.J. Tucker\tuckepj01,PF,35,HOU,32,32,30.0,1.5,4.1,.366,0.8,2.7,.314,0.7,1.4,.467,.469,0.6,0.7,.783,1.0,3.6,4.6,1.4,0.9,0.6,1.0,2.8,4.4
456,Myles Turner\turnemy01,C,24,IND,38,38,30.9,4.6,9.5,.485,1.4,4.4,.321,3.2,5.1,.627,.560,2.4,3.1,.782,1.4,5.1,6.5,1.0,0.9,3.4,1.3,3.5,13.1
457,Jonas Valančiūnas\valanjo01,C,28,MEM,33,32,27.5,6.5,11.6,.557,0.3,1.0,.313,6.2,10.7,.580,.570,2.5,3.4,.726,3.7,8.3,12.0,1.8,0.6,0.7,2.0,3.0,15.8
458,Denzel Valentine\valende01,SG,27,CHI,36,3,18.6,2.9,7.7,.380,1.5,4.4,.338,1.4,3.2,.440,.478,0.2,0.2,1.000,0.4,3.6,4.0,1.7,0.7,0.0,0.6,1.1,7.5
459,Jarred Vanderbilt\vandeja01,PF,21,MIN,40,22,18.4,2.4,3.9,.610,0.0,0.1,.500,2.3,3.8,.612,.614,1.1,1.8,.583,1.7,4.0,5.7,1.4,1.0,0.7,1.1,2.0,5.8
460,Fred VanVleet\vanvlfr01,SG,26,TOR,36,36,36.7,6.5,16.5,.395,3.3,8.7,.374,3.3,7.8,.418,.493,3.6,4.0,.895,0.7,3.7,4.4,6.6,1.8,0.8,2.0,2.5,19.8
461,Devin Vassell\vassede01,SF,20,SAS,31,1,17.2,1.9,4.6,.410,1.0,2.4,.413,0.9,2.2,.406,.517,0.6,0.7,.826,0.5,2.6,3.2,1.1,1.0,0.3,0.5,1.4,5.4
462,Gabe Vincent\vincega01,PG,24,MIA,27,5,14.3,2.1,5.6,.373,0.9,3.4,.261,1.2,2.1,.552,.453,0.7,0.8,.905,0.1,1.0,1.1,1.2,0.4,0.1,0.7,1.7,5.7
463,Noah Vonleh\vonleno01,PF,25,BRK,4,0,2.8,0.0,0.8,.000,0.0,0.5,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.5,0.0
464,Nikola Vučević\vucevni01,C,30,ORL,41,41,34.0,10.0,20.6,.483,2.7,6.6,.405,7.3,14.0,.520,.548,2.1,2.6,.838,2.0,9.8,11.8,3.9,1.0,0.6,2.0,1.8,24.7
465,Dean Wade\wadede01,PF,24,CLE,33,5,12.2,1.2,3.0,.410,0.8,2.1,.371,0.5,0.9,.500,.540,0.2,0.4,.615,0.5,1.7,2.2,0.6,0.2,0.3,0.4,0.8,3.5
